
Subcategorías detectadas en [Lácteos, Huevos y Refrigerados]: 186
 - Leches, cremas y bebidas vegetales | Leches, cremas y bebidas vegetales -> https://www.unimarc.cl/category/lacteos-huevos-y-refrigerados/leches-cremas-y-bebidas-vegetales
  productos únicos: 23

Scrape: [Yoghurt] Cremas
  productos únicos: 34

Scrape: [Yoghurt] Leche en polvo y suplementos
  productos únicos: 39

Scrape: [Yoghurt] Saborizantes para leche
  productos únicos: 30

Scrape: [Yoghurt] Bebidas lácteas
  productos únicos: 7

Scrape: [Yoghurt] Leches individuales
  productos únicos: 57

Scrape: [Yoghurt] Yoghurt
  productos únicos: 100

Scrape: [Yoghurt] Batido
  productos únicos: 69

Scrape: [Yoghurt] Proteína
  productos únicos: 31

Scrape: [Yoghurt] Trozos y especiales
  productos únicos: 45

Scrape: [Yoghurt] Con cereal e infantiles
  productos únicos: 10

Scrape: [Yoghurt] Probióticos y funcionales
  productos únicos: 28

Scrape: [Yoghurt] Formato familiar
  productos únicos: 32

Scrape: [Yoghurt] Mantequillas
  productos únicos: 58

Scrape: [Yoghurt] Mantequilla
  productos únicos: 29

Scrape: [Yoghurt] Margarina y manteca
  productos únicos: 29

Scrape: [Yoghurt] Huevos
  productos únicos: 49

Scrape: [Yoghurt] Huevos gallina
  productos únicos: 48

Scrape: [Yoghurt] Huevos especiales
  productos únicos: 1

Scrape: [Yoghurt] Postres
  productos únicos: 100

Scrape: [Yoghurt] Compotas
  productos únicos: 33

Scrape: [Yoghurt] Jaleas
  productos únicos: 31

Scrape: [Yoghurt] Flanes
  productos únicos: 10

Scrape: [Yoghurt] Leche asada y arroz con leche
  productos únicos: 5

Scrape: [Yoghurt] Sémolas
  productos únicos: 7

Scrape: [Yoghurt] Postres especiales
  productos únicos: 32

Scrape: [Yoghurt] Bebidas vegetales
  productos únicos: 30

Scrape: [Mantequillas] Leches, cremas y bebidas vegetales
  productos únicos: 100

Scrape: [Mantequillas] Leches blancas
  productos únicos: 28

Scrape: [Mantequillas] Leches sin lactosa
  productos únicos: 25

Scrape: [Mantequillas] Leches saborizadas
  productos únicos: 29

Scrape: [Mantequillas] Leches cultivadas
  productos únicos: 23

Scrape: [Mantequillas] Cremas
  productos únicos: 34

Scrape: [Mantequillas] Leche en polvo y suplementos
  productos únicos: 39

Scrape: [Mantequillas] Saborizantes para leche
  productos únicos: 30

Scrape: [Mantequillas] Bebidas lácteas
  productos únicos: 7

Scrape: [Mantequillas] Leches individuales
  productos únicos: 57

Scrape: [Mantequillas] Yoghurt
  productos únicos: 100

Scrape: [Mantequillas] Batido
  productos únicos: 69

Scrape: [Mantequillas] Proteína
  productos únicos: 31

Scrape: [Mantequillas] Trozos y especiales
  productos únicos: 45

Scrape: [Mantequillas] Con cereal e infantiles
  productos únicos: 10

Scrape: [Mantequillas] Probióticos y funcionales
  productos únicos: 28

Scrape: [Mantequillas] Formato familiar
  productos únicos: 32

Scrape: [Mantequillas] Mantequillas
  productos únicos: 58

Scrape: [Mantequillas] Mantequilla
  productos únicos: 29

Scrape: [Mantequillas] Margarina y manteca
  productos únicos: 29

Scrape: [Mantequillas] Huevos
  productos únicos: 49

Scrape: [Mantequillas] Huevos gallina
  productos únicos: 48

Scrape: [Mantequillas] Huevos especiales
  productos únicos: 1

Scrape: [Mantequillas] Postres
  productos únicos: 100

Scrape: [Mantequillas] Compotas
  productos únicos: 33

Scrape: [Mantequillas] Jaleas
  productos únicos: 31

Scrape: [Mantequillas] Flanes
  productos únicos: 10

Scrape: [Mantequillas] Leche asada y arroz con leche
  productos únicos: 5

Scrape: [Mantequillas] Sémolas
  productos únicos: 7

Scrape: [Mantequillas] Postres especiales
  productos únicos: 32

Scrape: [Mantequillas] Bebidas vegetales
  productos únicos: 30

Scrape: [Huevos] Leches, cremas y bebidas vegetales
  productos únicos: 100

Scrape: [Huevos] Leches blancas
  productos únicos: 28

Scrape: [Huevos] Leches sin lactosa
  productos únicos: 25

Scrape: [Huevos] Leches saborizadas
  productos únicos: 29

Scrape: [Huevos] Leches cultivadas
  productos únicos: 23

Scrape: [Huevos] Cremas
  productos únicos: 34

Scrape: [Huevos] Leche en polvo y suplementos
  productos únicos: 39

Scrape: [Huevos] Saborizantes para leche
  productos únicos: 30

Scrape: [Huevos] Bebidas lácteas
  productos únicos: 7

Scrape: [Huevos] Leches individuales
  productos únicos: 57

Scrape: [Huevos] Yoghurt
  productos únicos: 100

Scrape: [Huevos] Batido
  productos únicos: 69

Scrape: [Huevos] Proteína
  productos únicos: 31

Scrape: [Huevos] Trozos y especiales
  productos únicos: 45

Scrape: [Huevos] Con cereal e infantiles
  productos únicos: 10

Scrape: [Huevos] Probióticos y funcionales
  productos únicos: 28

Scrape: [Huevos] Formato familiar
  productos únicos: 32

Scrape: [Huevos] Mantequillas
  productos únicos: 58

Scrape: [Huevos] Mantequilla
  productos únicos: 29

Scrape: [Huevos] Margarina y manteca
  productos únicos: 29

Scrape: [Huevos] Huevos
  productos únicos: 49

Scrape: [Huevos] Huevos gallina
  productos únicos: 48

Scrape: [Huevos] Huevos especiales
  productos únicos: 1

Scrape: [Huevos] Postres
  productos únicos: 100

Scrape: [Huevos] Compotas
  productos únicos: 33

Scrape: [Huevos] Jaleas
  productos únicos: 31

Scrape: [Huevos] Flanes
  productos únicos: 10

Scrape: [Huevos] Leche asada y arroz con leche
  productos únicos: 5

Scrape: [Huevos] Sémolas
  productos únicos: 7

Scrape: [Huevos] Postres especiales
  productos únicos: 32

Scrape: [Huevos] Bebidas vegetales
  productos únicos: 30

Scrape: [Postres] Leches, cremas y bebidas vegetales
  productos únicos: 100

Scrape: [Postres] Leches blancas
  productos únicos: 28

Scrape: [Postres] Leches sin lactosa
  productos únicos: 25

Scrape: [Postres] Leches saborizadas
  productos únicos: 29

Scrape: [Postres] Leches cultivadas
  productos únicos: 23

Scrape: [Postres] Cremas
  productos únicos: 34

Scrape: [Postres] Leche en polvo y suplementos
  productos únicos: 39

Scrape: [Postres] Saborizantes para leche
  productos únicos: 30

Scrape: [Postres] Bebidas lácteas
  productos únicos: 7

Scrape: [Postres] Leches individuales
  productos únicos: 57

Scrape: [Postres] Yoghurt
  productos únicos: 100

Scrape: [Postres] Batido
  productos únicos: 69

Scrape: [Postres] Proteína
  productos únicos: 31

Scrape: [Postres] Trozos y especiales
  productos únicos: 45

Scrape: [Postres] Con cereal e infantiles
  productos únicos: 10

Scrape: [Postres] Probióticos y funcionales
  productos únicos: 28

Scrape: [Postres] Formato familiar
  productos únicos: 32

Scrape: [Postres] Mantequillas
  productos únicos: 58

Scrape: [Postres] Mantequilla
  productos únicos: 29

Scrape: [Postres] Margarina y manteca
  productos únicos: 29

Scrape: [Postres] Huevos
  productos únicos: 49

Scrape: [Postres] Huevos gallina
  productos únicos: 48

Scrape: [Postres] Huevos especiales
  productos únicos: 1

Scrape: [Postres] Postres
  productos únicos: 100

Scrape: [Postres] Compotas
  productos únicos: 33

Scrape: [Postres] Jaleas
  productos únicos: 31

Scrape: [Postres] Flanes
  productos únicos: 10

Scrape: [Postres] Leche asada y arroz con leche
  productos únicos: 5

Scrape: [Postres] Sémolas
  productos únicos: 7

Scrape: [Postres] Postres especiales
  productos únicos: 32

Scrape: [Postres] Bebidas vegetales
  productos únicos: 30

Scrape: [Bebidas vegetales] Leches, cremas y bebidas vegetales
  productos únicos: 100

Scrape: [Bebidas vegetales] Leches blancas
  productos únicos: 28

Scrape: [Bebidas vegetales] Leches sin lactosa
  productos únicos: 25

Scrape: [Bebidas vegetales] Leches saborizadas
  productos únicos: 29

Scrape: [Bebidas vegetales] Leches cultivadas
  productos únicos: 23

Scrape: [Bebidas vegetales] Cremas
  productos únicos: 34

Scrape: [Bebidas vegetales] Leche en polvo y suplementos
  productos únicos: 39

Scrape: [Bebidas vegetales] Saborizantes para leche
  productos únicos: 30

Scrape: [Bebidas vegetales] Bebidas lácteas
  productos únicos: 7

Scrape: [Bebidas vegetales] Leches individuales
  productos únicos: 57

Scrape: [Bebidas vegetales] Yoghurt
  productos únicos: 100

Scrape: [Bebidas vegetales] Batido
  productos únicos: 69

Scrape: [Bebidas vegetales] Proteína
  productos únicos: 31

Scrape: [Bebidas vegetales] Trozos y especiales
  productos únicos: 45

Scrape: [Bebidas vegetales] Con cereal e infantiles
  productos únicos: 10

Scrape: [Bebidas vegetales] Probióticos y funcionales
  productos únicos: 28

Scrape: [Bebidas vegetales] Formato familiar
  productos únicos: 32

Scrape: [Bebidas vegetales] Mantequillas
  productos únicos: 58

Scrape: [Bebidas vegetales] Mantequilla
  productos únicos: 29

Scrape: [Bebidas vegetales] Margarina y manteca
  productos únicos: 29

Scrape: [Bebidas vegetales] Huevos
  productos únicos: 49

Scrape: [Bebidas vegetales] Huevos gallina
  productos únicos: 48

Scrape: [Bebidas vegetales] Huevos especiales
  productos únicos: 1

Scrape: [Bebidas vegetales] Postres
  productos únicos: 100

Scrape: [Bebidas vegetales] Compotas
  productos únicos: 33

Scrape: [Bebidas vegetales] Jaleas
  productos únicos: 31

Scrape: [Bebidas vegetales] Flanes
  productos únicos: 10

Scrape: [Bebidas vegetales] Leche asada y arroz con leche
  productos únicos: 5

Scrape: [Bebidas vegetales] Sémolas
  productos únicos: 7

Scrape: [Bebidas vegetales] Postres especiales
  productos únicos: 32

Scrape: [Bebidas vegetales] Bebidas vegetales
  productos únicos: 30

Total filas: 1149
CSV generado: output\lacteos\unimarc_lacteos-huevos-y-refrigerados_subcats_20260223_145832.csv
